"","sp.code","id","X","class","values","total","Common.name..Species.","Species","Diagnosis","Neoplasia.Site","Tumor.type"
"628","SPHHUM","ZB485_19_3.ndpi_Humbolt penguin _renal cell adenoma_kidney","Balanced Accuracy","Cancer",0.647397891963109,452,"Humbolt penguin","Spheniscus humboldti","Renal cell adenoma","Kidney","Epithelial"
"629","SPHHUM","ZB485_19_3.ndpi_Humbolt penguin _renal cell adenoma_kidney","Balanced Accuracy","Overall",0.72377894736241,452,"Humbolt penguin","Spheniscus humboldti","Renal cell adenoma","Kidney","Epithelial"
"630","SPHHUM","ZB485_19_3.ndpi_Humbolt penguin _renal cell adenoma_kidney","Balanced Accuracy","mean",0.72377894736241,452,"Humbolt penguin","Spheniscus humboldti","Renal cell adenoma","Kidney","Epithelial"
"631","SUSBAR","ZM138_17_4.ndpi_Bearded Pig_adenocarcinoma_uterus","Sensitivity","Stromal",0.471698113207547,1595,"Bearded Pig","Sus barbatus","Adenocarcinoma","Uterus","Epithelial"
"632","SUSBAR","ZM138_17_4.ndpi_Bearded Pig_adenocarcinoma_uterus","Sensitivity","Lymphocyte",0.709756097560976,1595,"Bearded Pig","Sus barbatus","Adenocarcinoma","Uterus","Epithelial"
"633","SUSBAR","ZM138_17_4.ndpi_Bearded Pig_adenocarcinoma_uterus","Sensitivity","Cancer",0.972826086956522,1595,"Bearded Pig","Sus barbatus","Adenocarcinoma","Uterus","Epithelial"
"634","SUSBAR","ZM138_17_4.ndpi_Bearded Pig_adenocarcinoma_uterus","Sensitivity","Overall",0.718093432575015,1595,"Bearded Pig","Sus barbatus","Adenocarcinoma","Uterus","Epithelial"
"635","SUSBAR","ZM138_17_4.ndpi_Bearded Pig_adenocarcinoma_uterus","Sensitivity","mean",0.718093432575015,1595,"Bearded Pig","Sus barbatus","Adenocarcinoma","Uterus","Epithelial"
"636","SUSBAR","ZM138_17_4.ndpi_Bearded Pig_adenocarcinoma_uterus","Specificity","Stromal",0.997744360902256,1595,"Bearded Pig","Sus barbatus","Adenocarcinoma","Uterus","Epithelial"
"637","SUSBAR","ZM138_17_4.ndpi_Bearded Pig_adenocarcinoma_uterus","Specificity","Lymphocyte",0.971308016877637,1595,"Bearded Pig","Sus barbatus","Adenocarcinoma","Uterus","Epithelial"
"638","SUSBAR","ZM138_17_4.ndpi_Bearded Pig_adenocarcinoma_uterus","Specificity","Cancer",0.677037037037037,1595,"Bearded Pig","Sus barbatus","Adenocarcinoma","Uterus","Epithelial"
"639","SUSBAR","ZM138_17_4.ndpi_Bearded Pig_adenocarcinoma_uterus","Specificity","Overall",0.882029804938977,1595,"Bearded Pig","Sus barbatus","Adenocarcinoma","Uterus","Epithelial"
"640","SUSBAR","ZM138_17_4.ndpi_Bearded Pig_adenocarcinoma_uterus","Specificity","mean",0.882029804938977,1595,"Bearded Pig","Sus barbatus","Adenocarcinoma","Uterus","Epithelial"
"641","SUSBAR","ZM138_17_4.ndpi_Bearded Pig_adenocarcinoma_uterus","Pos Pred Value","Stromal",0.9765625,1595,"Bearded Pig","Sus barbatus","Adenocarcinoma","Uterus","Epithelial"
"642","SUSBAR","ZM138_17_4.ndpi_Bearded Pig_adenocarcinoma_uterus","Pos Pred Value","Lymphocyte",0.895384615384615,1595,"Bearded Pig","Sus barbatus","Adenocarcinoma","Uterus","Epithelial"
"643","SUSBAR","ZM138_17_4.ndpi_Bearded Pig_adenocarcinoma_uterus","Pos Pred Value","Cancer",0.804132973944295,1595,"Bearded Pig","Sus barbatus","Adenocarcinoma","Uterus","Epithelial"
"644","SUSBAR","ZM138_17_4.ndpi_Bearded Pig_adenocarcinoma_uterus","Pos Pred Value","Overall",0.89202669644297,1595,"Bearded Pig","Sus barbatus","Adenocarcinoma","Uterus","Epithelial"
"645","SUSBAR","ZM138_17_4.ndpi_Bearded Pig_adenocarcinoma_uterus","Pos Pred Value","mean",0.89202669644297,1595,"Bearded Pig","Sus barbatus","Adenocarcinoma","Uterus","Epithelial"
"646","SUSBAR","ZM138_17_4.ndpi_Bearded Pig_adenocarcinoma_uterus","Neg Pred Value","Stromal",0.904567143830947,1595,"Bearded Pig","Sus barbatus","Adenocarcinoma","Uterus","Epithelial"
"647","SUSBAR","ZM138_17_4.ndpi_Bearded Pig_adenocarcinoma_uterus","Neg Pred Value","Lymphocyte",0.906299212598425,1595,"Bearded Pig","Sus barbatus","Adenocarcinoma","Uterus","Epithelial"
"648","SUSBAR","ZM138_17_4.ndpi_Bearded Pig_adenocarcinoma_uterus","Neg Pred Value","Cancer",0.948132780082988,1595,"Bearded Pig","Sus barbatus","Adenocarcinoma","Uterus","Epithelial"
"649","SUSBAR","ZM138_17_4.ndpi_Bearded Pig_adenocarcinoma_uterus","Neg Pred Value","Overall",0.919666378837453,1595,"Bearded Pig","Sus barbatus","Adenocarcinoma","Uterus","Epithelial"
"650","SUSBAR","ZM138_17_4.ndpi_Bearded Pig_adenocarcinoma_uterus","Neg Pred Value","mean",0.919666378837453,1595,"Bearded Pig","Sus barbatus","Adenocarcinoma","Uterus","Epithelial"
"651","SUSBAR","ZM138_17_4.ndpi_Bearded Pig_adenocarcinoma_uterus","Precision","Stromal",0.9765625,1595,"Bearded Pig","Sus barbatus","Adenocarcinoma","Uterus","Epithelial"
"652","SUSBAR","ZM138_17_4.ndpi_Bearded Pig_adenocarcinoma_uterus","Precision","Lymphocyte",0.895384615384615,1595,"Bearded Pig","Sus barbatus","Adenocarcinoma","Uterus","Epithelial"
"653","SUSBAR","ZM138_17_4.ndpi_Bearded Pig_adenocarcinoma_uterus","Precision","Cancer",0.804132973944295,1595,"Bearded Pig","Sus barbatus","Adenocarcinoma","Uterus","Epithelial"
"654","SUSBAR","ZM138_17_4.ndpi_Bearded Pig_adenocarcinoma_uterus","Precision","Overall",0.89202669644297,1595,"Bearded Pig","Sus barbatus","Adenocarcinoma","Uterus","Epithelial"
"655","SUSBAR","ZM138_17_4.ndpi_Bearded Pig_adenocarcinoma_uterus","Precision","mean",0.89202669644297,1595,"Bearded Pig","Sus barbatus","Adenocarcinoma","Uterus","Epithelial"
"656","SUSBAR","ZM138_17_4.ndpi_Bearded Pig_adenocarcinoma_uterus","F1","Stromal",0.636132315521628,1595,"Bearded Pig","Sus barbatus","Adenocarcinoma","Uterus","Epithelial"
"657","SUSBAR","ZM138_17_4.ndpi_Bearded Pig_adenocarcinoma_uterus","F1","Lymphocyte",0.791836734693877,1595,"Bearded Pig","Sus barbatus","Adenocarcinoma","Uterus","Epithelial"
"658","SUSBAR","ZM138_17_4.ndpi_Bearded Pig_adenocarcinoma_uterus","F1","Cancer",0.88047220855878,1595,"Bearded Pig","Sus barbatus","Adenocarcinoma","Uterus","Epithelial"
"659","SUSBAR","ZM138_17_4.ndpi_Bearded Pig_adenocarcinoma_uterus","F1","Overall",0.769480419591429,1595,"Bearded Pig","Sus barbatus","Adenocarcinoma","Uterus","Epithelial"
"660","SUSBAR","ZM138_17_4.ndpi_Bearded Pig_adenocarcinoma_uterus","F1","mean",0.769480419591428,1595,"Bearded Pig","Sus barbatus","Adenocarcinoma","Uterus","Epithelial"
"661","SUSBAR","ZM138_17_4.ndpi_Bearded Pig_adenocarcinoma_uterus","Balanced Accuracy","Stromal",0.734721237054901,1595,"Bearded Pig","Sus barbatus","Adenocarcinoma","Uterus","Epithelial"
"662","SUSBAR","ZM138_17_4.ndpi_Bearded Pig_adenocarcinoma_uterus","Balanced Accuracy","Lymphocyte",0.840532057219306,1595,"Bearded Pig","Sus barbatus","Adenocarcinoma","Uterus","Epithelial"
"663","SUSBAR","ZM138_17_4.ndpi_Bearded Pig_adenocarcinoma_uterus","Balanced Accuracy","Cancer",0.824931561996779,1595,"Bearded Pig","Sus barbatus","Adenocarcinoma","Uterus","Epithelial"
"664","SUSBAR","ZM138_17_4.ndpi_Bearded Pig_adenocarcinoma_uterus","Balanced Accuracy","Overall",0.800061618756996,1595,"Bearded Pig","Sus barbatus","Adenocarcinoma","Uterus","Epithelial"
"665","SUSBAR","ZM138_17_4.ndpi_Bearded Pig_adenocarcinoma_uterus","Balanced Accuracy","mean",0.800061618756996,1595,"Bearded Pig","Sus barbatus","Adenocarcinoma","Uterus","Epithelial"
"666","VARPRA","ZR1148_18_2.ndpi_Emerald monitor_spindle cell sarcoma_multiple","Sensitivity","Stromal",0.424657534246575,366,"Emerald monitor","Varanus prasinus","Spindle cell sarcoma","Multiple","Mesenchymal"
"667","VARPRA","ZR1148_18_2.ndpi_Emerald monitor_spindle cell sarcoma_multiple","Sensitivity","Lymphocyte",0.926315789473684,366,"Emerald monitor","Varanus prasinus","Spindle cell sarcoma","Multiple","Mesenchymal"
"668","VARPRA","ZR1148_18_2.ndpi_Emerald monitor_spindle cell sarcoma_multiple","Sensitivity","Cancer",0.833333333333333,366,"Emerald monitor","Varanus prasinus","Spindle cell sarcoma","Multiple","Mesenchymal"
"669","VARPRA","ZR1148_18_2.ndpi_Emerald monitor_spindle cell sarcoma_multiple","Sensitivity","Overall",0.728102219017864,366,"Emerald monitor","Varanus prasinus","Spindle cell sarcoma","Multiple","Mesenchymal"
"670","VARPRA","ZR1148_18_2.ndpi_Emerald monitor_spindle cell sarcoma_multiple","Sensitivity","mean",0.728102219017864,366,"Emerald monitor","Varanus prasinus","Spindle cell sarcoma","Multiple","Mesenchymal"
"671","VARPRA","ZR1148_18_2.ndpi_Emerald monitor_spindle cell sarcoma_multiple","Specificity","Stromal",0.962457337883959,366,"Emerald monitor","Varanus prasinus","Spindle cell sarcoma","Multiple","Mesenchymal"
"672","VARPRA","ZR1148_18_2.ndpi_Emerald monitor_spindle cell sarcoma_multiple","Specificity","Lymphocyte",0.918819188191882,366,"Emerald monitor","Varanus prasinus","Spindle cell sarcoma","Multiple","Mesenchymal"
"673","VARPRA","ZR1148_18_2.ndpi_Emerald monitor_spindle cell sarcoma_multiple","Specificity","Cancer",0.726190476190476,366,"Emerald monitor","Varanus prasinus","Spindle cell sarcoma","Multiple","Mesenchymal"
"674","VARPRA","ZR1148_18_2.ndpi_Emerald monitor_spindle cell sarcoma_multiple","Specificity","Overall",0.869155667422106,366,"Emerald monitor","Varanus prasinus","Spindle cell sarcoma","Multiple","Mesenchymal"
"675","VARPRA","ZR1148_18_2.ndpi_Emerald monitor_spindle cell sarcoma_multiple","Specificity","mean",0.869155667422106,366,"Emerald monitor","Varanus prasinus","Spindle cell sarcoma","Multiple","Mesenchymal"
"676","VARPRA","ZR1148_18_2.ndpi_Emerald monitor_spindle cell sarcoma_multiple","Pos Pred Value","Stromal",0.738095238095238,366,"Emerald monitor","Varanus prasinus","Spindle cell sarcoma","Multiple","Mesenchymal"
"677","VARPRA","ZR1148_18_2.ndpi_Emerald monitor_spindle cell sarcoma_multiple","Pos Pred Value","Lymphocyte",0.8,366,"Emerald monitor","Varanus prasinus","Spindle cell sarcoma","Multiple","Mesenchymal"
"678","VARPRA","ZR1148_18_2.ndpi_Emerald monitor_spindle cell sarcoma_multiple","Pos Pred Value","Cancer",0.781990521327014,366,"Emerald monitor","Varanus prasinus","Spindle cell sarcoma","Multiple","Mesenchymal"
"679","VARPRA","ZR1148_18_2.ndpi_Emerald monitor_spindle cell sarcoma_multiple","Pos Pred Value","Overall",0.773361919807417,366,"Emerald monitor","Varanus prasinus","Spindle cell sarcoma","Multiple","Mesenchymal"
"680","VARPRA","ZR1148_18_2.ndpi_Emerald monitor_spindle cell sarcoma_multiple","Pos Pred Value","mean",0.773361919807417,366,"Emerald monitor","Varanus prasinus","Spindle cell sarcoma","Multiple","Mesenchymal"
"681","VARPRA","ZR1148_18_2.ndpi_Emerald monitor_spindle cell sarcoma_multiple","Neg Pred Value","Stromal",0.87037037037037,366,"Emerald monitor","Varanus prasinus","Spindle cell sarcoma","Multiple","Mesenchymal"
"682","VARPRA","ZR1148_18_2.ndpi_Emerald monitor_spindle cell sarcoma_multiple","Neg Pred Value","Lymphocyte",0.97265625,366,"Emerald monitor","Varanus prasinus","Spindle cell sarcoma","Multiple","Mesenchymal"
"683","VARPRA","ZR1148_18_2.ndpi_Emerald monitor_spindle cell sarcoma_multiple","Neg Pred Value","Cancer",0.787096774193548,366,"Emerald monitor","Varanus prasinus","Spindle cell sarcoma","Multiple","Mesenchymal"
"684","VARPRA","ZR1148_18_2.ndpi_Emerald monitor_spindle cell sarcoma_multiple","Neg Pred Value","Overall",0.876707798187973,366,"Emerald monitor","Varanus prasinus","Spindle cell sarcoma","Multiple","Mesenchymal"
"685","VARPRA","ZR1148_18_2.ndpi_Emerald monitor_spindle cell sarcoma_multiple","Neg Pred Value","mean",0.876707798187973,366,"Emerald monitor","Varanus prasinus","Spindle cell sarcoma","Multiple","Mesenchymal"
"686","VARPRA","ZR1148_18_2.ndpi_Emerald monitor_spindle cell sarcoma_multiple","Precision","Stromal",0.738095238095238,366,"Emerald monitor","Varanus prasinus","Spindle cell sarcoma","Multiple","Mesenchymal"
"687","VARPRA","ZR1148_18_2.ndpi_Emerald monitor_spindle cell sarcoma_multiple","Precision","Lymphocyte",0.8,366,"Emerald monitor","Varanus prasinus","Spindle cell sarcoma","Multiple","Mesenchymal"
"688","VARPRA","ZR1148_18_2.ndpi_Emerald monitor_spindle cell sarcoma_multiple","Precision","Cancer",0.781990521327014,366,"Emerald monitor","Varanus prasinus","Spindle cell sarcoma","Multiple","Mesenchymal"
"689","VARPRA","ZR1148_18_2.ndpi_Emerald monitor_spindle cell sarcoma_multiple","Precision","Overall",0.773361919807417,366,"Emerald monitor","Varanus prasinus","Spindle cell sarcoma","Multiple","Mesenchymal"
"690","VARPRA","ZR1148_18_2.ndpi_Emerald monitor_spindle cell sarcoma_multiple","Precision","mean",0.773361919807417,366,"Emerald monitor","Varanus prasinus","Spindle cell sarcoma","Multiple","Mesenchymal"
"691","VARPRA","ZR1148_18_2.ndpi_Emerald monitor_spindle cell sarcoma_multiple","F1","Stromal",0.539130434782609,366,"Emerald monitor","Varanus prasinus","Spindle cell sarcoma","Multiple","Mesenchymal"
"692","VARPRA","ZR1148_18_2.ndpi_Emerald monitor_spindle cell sarcoma_multiple","F1","Lymphocyte",0.858536585365854,366,"Emerald monitor","Varanus prasinus","Spindle cell sarcoma","Multiple","Mesenchymal"
"693","VARPRA","ZR1148_18_2.ndpi_Emerald monitor_spindle cell sarcoma_multiple","F1","Cancer",0.806845965770171,366,"Emerald monitor","Varanus prasinus","Spindle cell sarcoma","Multiple","Mesenchymal"
"694","VARPRA","ZR1148_18_2.ndpi_Emerald monitor_spindle cell sarcoma_multiple","F1","Overall",0.734837661972878,366,"Emerald monitor","Varanus prasinus","Spindle cell sarcoma","Multiple","Mesenchymal"
"695","VARPRA","ZR1148_18_2.ndpi_Emerald monitor_spindle cell sarcoma_multiple","F1","mean",0.734837661972878,366,"Emerald monitor","Varanus prasinus","Spindle cell sarcoma","Multiple","Mesenchymal"
"696","VARPRA","ZR1148_18_2.ndpi_Emerald monitor_spindle cell sarcoma_multiple","Balanced Accuracy","Stromal",0.693557436065267,366,"Emerald monitor","Varanus prasinus","Spindle cell sarcoma","Multiple","Mesenchymal"
"697","VARPRA","ZR1148_18_2.ndpi_Emerald monitor_spindle cell sarcoma_multiple","Balanced Accuracy","Lymphocyte",0.922567488832783,366,"Emerald monitor","Varanus prasinus","Spindle cell sarcoma","Multiple","Mesenchymal"
"698","VARPRA","ZR1148_18_2.ndpi_Emerald monitor_spindle cell sarcoma_multiple","Balanced Accuracy","Cancer",0.779761904761905,366,"Emerald monitor","Varanus prasinus","Spindle cell sarcoma","Multiple","Mesenchymal"
"699","VARPRA","ZR1148_18_2.ndpi_Emerald monitor_spindle cell sarcoma_multiple","Balanced Accuracy","Overall",0.798628943219985,366,"Emerald monitor","Varanus prasinus","Spindle cell sarcoma","Multiple","Mesenchymal"
"700","VARPRA","ZR1148_18_2.ndpi_Emerald monitor_spindle cell sarcoma_multiple","Balanced Accuracy","mean",0.798628943219985,366,"Emerald monitor","Varanus prasinus","Spindle cell sarcoma","Multiple","Mesenchymal"
